episode,step,state,action,reward,next_state,done,epsilon,success
1,1,"0,0",right,-1,"0,1",False,0.954992586021436,False
1,2,"0,1",down,-1,"1,1",False,0.954992586021436,False
1,3,"1,1",left,-1,"1,0",False,0.954992586021436,False
1,4,"1,0",up,-1,"0,0",False,0.954992586021436,False
1,5,"0,0",down,-1,"1,0",False,0.954992586021436,False
1,6,"1,0",down,-1,"2,0",False,0.954992586021436,False
1,7,"2,0",down,-1,"3,0",False,0.954992586021436,False
1,8,"3,0",down,-1,"4,0",False,0.954992586021436,False
1,9,"4,0",right,10,"4,1",False,0.954992586021436,False
1,10,"4,1",up,-1,"3,1",False,0.954992586021436,False
1,11,"3,1",left,-1,"3,0",False,0.954992586021436,False
1,12,"3,0",up,-1,"2,0",False,0.954992586021436,False
1,13,"2,0",down,-1,"3,0",False,0.954992586021436,False
1,14,"3,0",down,-1,"4,0",False,0.954992586021436,False
1,15,"4,0",down,10,"5,0",False,0.954992586021436,False
1,16,"5,0",right,-1,"5,1",False,0.954992586021436,False
1,17,"5,1",right,-1,"5,2",False,0.954992586021436,False
1,18,"5,2",up,-1,"4,2",False,0.954992586021436,False
1,19,"4,2",left,-1,"4,1",False,0.954992586021436,False
1,20,"4,1",right,-1,"4,2",False,0.954992586021436,False
1,21,"4,2",down,-1,"5,2",False,0.954992586021436,False
1,22,"5,2",right,-1,"5,3",False,0.954992586021436,False
1,23,"5,3",right,-1,"5,4",False,0.954992586021436,False
1,24,"5,4",right,100,"5,5",True,0.954992586021436,True
2,1,"0,0",right,-1,"0,1",False,0.9120108393559099,False
2,2,"0,1",right,-1,"0,2",False,0.9120108393559099,False
2,3,"0,2",right,-1,"0,3",False,0.9120108393559099,False
2,4,"0,3",right,-1,"0,4",False,0.9120108393559099,False
2,5,"0,4",left,-1,"0,3",False,0.9120108393559099,False
2,6,"0,3",left,-1,"0,2",False,0.9120108393559099,False
2,7,"0,2",left,-1,"0,1",False,0.9120108393559099,False
2,8,"0,1",left,-1,"0,0",False,0.9120108393559099,False
2,9,"0,0",down,-1,"1,0",False,0.9120108393559099,False
2,10,"1,0",down,-1,"2,0",False,0.9120108393559099,False
2,11,"2,0",down,-1,"3,0",False,0.9120108393559099,False
2,12,"3,0",down,-1,"4,0",False,0.9120108393559099,False
2,13,"4,0",down,10,"5,0",False,0.9120108393559099,False
2,14,"5,0",right,-1,"5,1",False,0.9120108393559099,False
2,15,"5,1",right,-1,"5,2",False,0.9120108393559099,False
2,16,"5,2",right,-1,"5,3",False,0.9120108393559099,False
2,17,"5,3",left,-1,"5,2",False,0.9120108393559099,False
2,18,"5,2",right,-1,"5,3",False,0.9120108393559099,False
2,19,"5,3",right,-1,"5,4",False,0.9120108393559099,False
2,20,"5,4",left,-1,"5,3",False,0.9120108393559099,False
2,21,"5,3",left,-1,"5,2",False,0.9120108393559099,False
2,22,"5,2",up,-1,"4,2",False,0.9120108393559099,False
2,23,"4,2",left,10,"4,1",False,0.9120108393559099,False
2,24,"4,1",down,-1,"5,1",False,0.9120108393559099,False
2,25,"5,1",left,-1,"5,0",False,0.9120108393559099,False
2,26,"5,0",up,-1,"4,0",False,0.9120108393559099,False
2,27,"4,0",down,-1,"5,0",False,0.9120108393559099,False
2,28,"5,0",right,-1,"5,1",False,0.9120108393559099,False
2,29,"5,1",left,-1,"5,0",False,0.9120108393559099,False
2,30,"5,0",right,-1,"5,1",False,0.9120108393559099,False
2,31,"5,1",up,-1,"4,1",False,0.9120108393559099,False
2,32,"4,1",right,-1,"4,2",False,0.9120108393559099,False
2,33,"4,2",left,-1,"4,1",False,0.9120108393559099,False
2,34,"4,1",down,-1,"5,1",False,0.9120108393559099,False
2,35,"5,1",up,-1,"4,1",False,0.9120108393559099,False
2,36,"4,1",up,-1,"3,1",False,0.9120108393559099,False
2,37,"3,1",left,-1,"3,0",False,0.9120108393559099,False
2,38,"3,0",up,-1,"2,0",False,0.9120108393559099,False
2,39,"2,0",up,-1,"1,0",False,0.9120108393559099,False
2,40,"1,0",down,-1,"2,0",False,0.9120108393559099,False
2,41,"2,0",up,-1,"1,0",False,0.9120108393559099,False
2,42,"1,0",up,-1,"0,0",False,0.9120108393559099,False
2,43,"0,0",down,-1,"1,0",False,0.9120108393559099,False
2,44,"1,0",up,-1,"0,0",False,0.9120108393559099,False
2,45,"0,0",right,-1,"0,1",False,0.9120108393559099,False
2,46,"0,1",left,-1,"0,0",False,0.9120108393559099,False
2,47,"0,0",down,-1,"1,0",False,0.9120108393559099,False
2,48,"1,0",right,-1,"1,1",False,0.9120108393559099,False
2,49,"1,1",left,-1,"1,0",False,0.9120108393559099,False
2,50,"1,0",up,-1,"0,0",False,0.9120108393559099,False
2,51,"0,0",down,-1,"1,0",False,0.9120108393559099,False
2,52,"1,0",right,-1,"1,1",False,0.9120108393559099,False
2,53,"1,1",left,-1,"1,0",False,0.9120108393559099,False
2,54,"1,0",down,-1,"2,0",False,0.9120108393559099,False
2,55,"2,0",up,-1,"1,0",False,0.9120108393559099,False
2,56,"1,0",up,-1,"0,0",False,0.9120108393559099,False
2,57,"0,0",right,-1,"0,1",False,0.9120108393559099,False
2,58,"0,1",left,-1,"0,0",False,0.9120108393559099,False
2,59,"0,0",right,-1,"0,1",False,0.9120108393559099,False
2,60,"0,1",down,-1,"1,1",False,0.9120108393559099,False
2,61,"1,1",left,-1,"1,0",False,0.9120108393559099,False
2,62,"1,0",right,-1,"1,1",False,0.9120108393559099,False
2,63,"1,1",up,-1,"0,1",False,0.9120108393559099,False
2,64,"0,1",right,-1,"0,2",False,0.9120108393559099,False
2,65,"0,2",left,-1,"0,1",False,0.9120108393559099,False
2,66,"0,1",down,-1,"1,1",False,0.9120108393559099,False
2,67,"1,1",up,-1,"0,1",False,0.9120108393559099,False
2,68,"0,1",down,-1,"1,1",False,0.9120108393559099,False
2,69,"1,1",up,-1,"0,1",False,0.9120108393559099,False
2,70,"0,1",right,-1,"0,2",False,0.9120108393559099,False
2,71,"0,2",left,-1,"0,1",False,0.9120108393559099,False
2,72,"0,1",down,-1,"1,1",False,0.9120108393559099,False
2,73,"1,1",left,-1,"1,0",False,0.9120108393559099,False
2,74,"1,0",right,-1,"1,1",False,0.9120108393559099,False
2,75,"1,1",up,-1,"0,1",False,0.9120108393559099,False
2,76,"0,1",down,-1,"1,1",False,0.9120108393559099,False
2,77,"1,1",up,-1,"0,1",False,0.9120108393559099,False
2,78,"0,1",left,-1,"0,0",False,0.9120108393559099,False
2,79,"0,0",down,-1,"1,0",False,0.9120108393559099,False
2,80,"1,0",up,-1,"0,0",False,0.9120108393559099,False
2,81,"0,0",down,-1,"1,0",False,0.9120108393559099,False
2,82,"1,0",right,-1,"1,1",False,0.9120108393559099,False
2,83,"1,1",left,-1,"1,0",False,0.9120108393559099,False
2,84,"1,0",up,-1,"0,0",False,0.9120108393559099,False
2,85,"0,0",right,-1,"0,1",False,0.9120108393559099,False
2,86,"0,1",right,-1,"0,2",False,0.9120108393559099,False
2,87,"0,2",right,-1,"0,3",False,0.9120108393559099,False
2,88,"0,3",down,-1,"1,3",False,0.9120108393559099,False
2,89,"1,3",up,-1,"0,3",False,0.9120108393559099,False
2,90,"0,3",left,-1,"0,2",False,0.9120108393559099,False
2,91,"0,2",left,-1,"0,1",False,0.9120108393559099,False
2,92,"0,1",right,-1,"0,2",False,0.9120108393559099,False
2,93,"0,2",left,-1,"0,1",False,0.9120108393559099,False
2,94,"0,1",down,-1,"1,1",False,0.9120108393559099,False
2,95,"1,1",up,-1,"0,1",False,0.9120108393559099,False
2,96,"0,1",right,-1,"0,2",False,0.9120108393559099,False
2,97,"0,2",left,-1,"0,1",False,0.9120108393559099,False
2,98,"0,1",down,-1,"1,1",False,0.9120108393559099,False
2,99,"1,1",left,-1,"1,0",False,0.9120108393559099,False
2,100,"1,0",up,-1,"0,0",False,0.9120108393559099,False
3,1,"0,0",down,-1,"1,0",False,0.8709635899560808,False
3,2,"1,0",down,-1,"2,0",False,0.8709635899560808,False
3,3,"2,0",up,-1,"1,0",False,0.8709635899560808,False
3,4,"1,0",right,-1,"1,1",False,0.8709635899560808,False
3,5,"1,1",left,-1,"1,0",False,0.8709635899560808,False
3,6,"1,0",down,-1,"2,0",False,0.8709635899560808,False
3,7,"2,0",down,-1,"3,0",False,0.8709635899560808,False
3,8,"3,0",right,-1,"3,1",False,0.8709635899560808,False
3,9,"3,1",left,-1,"3,0",False,0.8709635899560808,False
3,10,"3,0",right,-1,"3,1",False,0.8709635899560808,False
3,11,"3,1",down,10,"4,1",False,0.8709635899560808,False
3,12,"4,1",left,-1,"4,0",False,0.8709635899560808,False
3,13,"4,0",down,10,"5,0",False,0.8709635899560808,False
3,14,"5,0",right,-1,"5,1",False,0.8709635899560808,False
3,15,"5,1",up,-1,"4,1",False,0.8709635899560808,False
3,16,"4,1",right,-1,"4,2",False,0.8709635899560808,False
3,17,"4,2",left,-1,"4,1",False,0.8709635899560808,False
3,18,"4,1",up,-1,"3,1",False,0.8709635899560808,False
3,19,"3,1",down,-1,"4,1",False,0.8709635899560808,False
3,20,"4,1",up,-1,"3,1",False,0.8709635899560808,False
3,21,"3,1",down,-1,"4,1",False,0.8709635899560808,False
3,22,"4,1",down,-1,"5,1",False,0.8709635899560808,False
3,23,"5,1",right,-1,"5,2",False,0.8709635899560808,False
3,24,"5,2",left,-1,"5,1",False,0.8709635899560808,False
3,25,"5,1",left,-1,"5,0",False,0.8709635899560808,False
3,26,"5,0",up,-1,"4,0",False,0.8709635899560808,False
3,27,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,28,"5,0",up,-1,"4,0",False,0.8709635899560808,False
3,29,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,30,"5,0",up,-1,"4,0",False,0.8709635899560808,False
3,31,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,32,"5,0",up,-1,"4,0",False,0.8709635899560808,False
3,33,"4,0",up,-1,"3,0",False,0.8709635899560808,False
3,34,"3,0",down,-1,"4,0",False,0.8709635899560808,False
3,35,"4,0",up,-1,"3,0",False,0.8709635899560808,False
3,36,"3,0",right,-1,"3,1",False,0.8709635899560808,False
3,37,"3,1",left,-1,"3,0",False,0.8709635899560808,False
3,38,"3,0",up,-1,"2,0",False,0.8709635899560808,False
3,39,"2,0",down,-1,"3,0",False,0.8709635899560808,False
3,40,"3,0",up,-1,"2,0",False,0.8709635899560808,False
3,41,"2,0",down,-1,"3,0",False,0.8709635899560808,False
3,42,"3,0",down,-1,"4,0",False,0.8709635899560808,False
3,43,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,44,"5,0",right,-1,"5,1",False,0.8709635899560808,False
3,45,"5,1",right,-1,"5,2",False,0.8709635899560808,False
3,46,"5,2",up,-1,"4,2",False,0.8709635899560808,False
3,47,"4,2",left,-1,"4,1",False,0.8709635899560808,False
3,48,"4,1",up,-1,"3,1",False,0.8709635899560808,False
3,49,"3,1",down,-1,"4,1",False,0.8709635899560808,False
3,50,"4,1",up,-1,"3,1",False,0.8709635899560808,False
3,51,"3,1",down,-1,"4,1",False,0.8709635899560808,False
3,52,"4,1",left,-1,"4,0",False,0.8709635899560808,False
3,53,"4,0",up,-1,"3,0",False,0.8709635899560808,False
3,54,"3,0",down,-1,"4,0",False,0.8709635899560808,False
3,55,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,56,"5,0",right,-1,"5,1",False,0.8709635899560808,False
3,57,"5,1",left,-1,"5,0",False,0.8709635899560808,False
3,58,"5,0",up,-1,"4,0",False,0.8709635899560808,False
3,59,"4,0",right,-1,"4,1",False,0.8709635899560808,False
3,60,"4,1",right,-1,"4,2",False,0.8709635899560808,False
3,61,"4,2",left,-1,"4,1",False,0.8709635899560808,False
3,62,"4,1",up,-1,"3,1",False,0.8709635899560808,False
3,63,"3,1",left,-1,"3,0",False,0.8709635899560808,False
3,64,"3,0",down,-1,"4,0",False,0.8709635899560808,False
3,65,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,66,"5,0",up,-1,"4,0",False,0.8709635899560808,False
3,67,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,68,"5,0",up,-1,"4,0",False,0.8709635899560808,False
3,69,"4,0",down,-1,"5,0",False,0.8709635899560808,False
3,70,"5,0",right,-1,"5,1",False,0.8709635899560808,False
3,71,"5,1",up,-1,"4,1",False,0.8709635899560808,False
3,72,"4,1",down,-1,"5,1",False,0.8709635899560808,False
3,73,"5,1",left,-1,"5,0",False,0.8709635899560808,False
3,74,"5,0",right,-1,"5,1",False,0.8709635899560808,False
3,75,"5,1",right,-1,"5,2",False,0.8709635899560808,False
3,76,"5,2",right,-1,"5,3",False,0.8709635899560808,False
3,77,"5,3",right,-1,"5,4",False,0.8709635899560808,False
3,78,"5,4",right,100,"5,5",True,0.8709635899560808,True
4,1,"0,0",down,-1,"1,0",False,0.8317637711026712,False
4,2,"1,0",down,-1,"2,0",False,0.8317637711026712,False
4,3,"2,0",down,-1,"3,0",False,0.8317637711026712,False
4,4,"3,0",right,-1,"3,1",False,0.8317637711026712,False
4,5,"3,1",left,-1,"3,0",False,0.8317637711026712,False
4,6,"3,0",up,-1,"2,0",False,0.8317637711026712,False
4,7,"2,0",down,-1,"3,0",False,0.8317637711026712,False
4,8,"3,0",up,-1,"2,0",False,0.8317637711026712,False
4,9,"2,0",up,-1,"1,0",False,0.8317637711026712,False
4,10,"1,0",down,-1,"2,0",False,0.8317637711026712,False
4,11,"2,0",up,-1,"1,0",False,0.8317637711026712,False
4,12,"1,0",down,-1,"2,0",False,0.8317637711026712,False
4,13,"2,0",down,-1,"3,0",False,0.8317637711026712,False
4,14,"3,0",down,-1,"4,0",False,0.8317637711026712,False
4,15,"4,0",down,10,"5,0",False,0.8317637711026712,False
4,16,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,17,"5,1",right,-1,"5,2",False,0.8317637711026712,False
4,18,"5,2",right,-1,"5,3",False,0.8317637711026712,False
4,19,"5,3",right,-1,"5,4",False,0.8317637711026712,False
4,20,"5,4",left,-1,"5,3",False,0.8317637711026712,False
4,21,"5,3",left,-1,"5,2",False,0.8317637711026712,False
4,22,"5,2",up,-1,"4,2",False,0.8317637711026712,False
4,23,"4,2",down,-1,"5,2",False,0.8317637711026712,False
4,24,"5,2",left,-1,"5,1",False,0.8317637711026712,False
4,25,"5,1",up,10,"4,1",False,0.8317637711026712,False
4,26,"4,1",up,-1,"3,1",False,0.8317637711026712,False
4,27,"3,1",down,-1,"4,1",False,0.8317637711026712,False
4,28,"4,1",up,-1,"3,1",False,0.8317637711026712,False
4,29,"3,1",down,-1,"4,1",False,0.8317637711026712,False
4,30,"4,1",up,-1,"3,1",False,0.8317637711026712,False
4,31,"3,1",down,-1,"4,1",False,0.8317637711026712,False
4,32,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,33,"4,0",down,-1,"5,0",False,0.8317637711026712,False
4,34,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,35,"5,1",left,-1,"5,0",False,0.8317637711026712,False
4,36,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,37,"5,1",left,-1,"5,0",False,0.8317637711026712,False
4,38,"5,0",up,-1,"4,0",False,0.8317637711026712,False
4,39,"4,0",down,-1,"5,0",False,0.8317637711026712,False
4,40,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,41,"5,1",up,-1,"4,1",False,0.8317637711026712,False
4,42,"4,1",down,-1,"5,1",False,0.8317637711026712,False
4,43,"5,1",up,-1,"4,1",False,0.8317637711026712,False
4,44,"4,1",right,-1,"4,2",False,0.8317637711026712,False
4,45,"4,2",left,-1,"4,1",False,0.8317637711026712,False
4,46,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,47,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,48,"4,1",down,-1,"5,1",False,0.8317637711026712,False
4,49,"5,1",left,-1,"5,0",False,0.8317637711026712,False
4,50,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,51,"5,1",right,-1,"5,2",False,0.8317637711026712,False
4,52,"5,2",left,-1,"5,1",False,0.8317637711026712,False
4,53,"5,1",left,-1,"5,0",False,0.8317637711026712,False
4,54,"5,0",up,-1,"4,0",False,0.8317637711026712,False
4,55,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,56,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,57,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,58,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,59,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,60,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,61,"4,0",down,-1,"5,0",False,0.8317637711026712,False
4,62,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,63,"5,1",left,-1,"5,0",False,0.8317637711026712,False
4,64,"5,0",up,-1,"4,0",False,0.8317637711026712,False
4,65,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,66,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,67,"4,0",down,-1,"5,0",False,0.8317637711026712,False
4,68,"5,0",up,-1,"4,0",False,0.8317637711026712,False
4,69,"4,0",down,-1,"5,0",False,0.8317637711026712,False
4,70,"5,0",up,-1,"4,0",False,0.8317637711026712,False
4,71,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,72,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,73,"4,0",down,-1,"5,0",False,0.8317637711026712,False
4,74,"5,0",up,-1,"4,0",False,0.8317637711026712,False
4,75,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,76,"4,1",right,-1,"4,2",False,0.8317637711026712,False
4,77,"4,2",down,-1,"5,2",False,0.8317637711026712,False
4,78,"5,2",up,-1,"4,2",False,0.8317637711026712,False
4,79,"4,2",left,-1,"4,1",False,0.8317637711026712,False
4,80,"4,1",right,-1,"4,2",False,0.8317637711026712,False
4,81,"4,2",down,-1,"5,2",False,0.8317637711026712,False
4,82,"5,2",right,-1,"5,3",False,0.8317637711026712,False
4,83,"5,3",left,-1,"5,2",False,0.8317637711026712,False
4,84,"5,2",up,-1,"4,2",False,0.8317637711026712,False
4,85,"4,2",left,-1,"4,1",False,0.8317637711026712,False
4,86,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,87,"4,0",down,-1,"5,0",False,0.8317637711026712,False
4,88,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,89,"5,1",left,-1,"5,0",False,0.8317637711026712,False
4,90,"5,0",up,-1,"4,0",False,0.8317637711026712,False
4,91,"4,0",right,-1,"4,1",False,0.8317637711026712,False
4,92,"4,1",down,-1,"5,1",False,0.8317637711026712,False
4,93,"5,1",left,-1,"5,0",False,0.8317637711026712,False
4,94,"5,0",right,-1,"5,1",False,0.8317637711026712,False
4,95,"5,1",up,-1,"4,1",False,0.8317637711026712,False
4,96,"4,1",left,-1,"4,0",False,0.8317637711026712,False
4,97,"4,0",up,-1,"3,0",False,0.8317637711026712,False
4,98,"3,0",up,-1,"2,0",False,0.8317637711026712,False
4,99,"2,0",up,-1,"1,0",False,0.8317637711026712,False
4,100,"1,0",up,-1,"0,0",False,0.8317637711026712,False
5,1,"0,0",right,-1,"0,1",False,0.7943282347242817,False
5,2,"0,1",left,-1,"0,0",False,0.7943282347242817,False
5,3,"0,0",right,-1,"0,1",False,0.7943282347242817,False
5,4,"0,1",right,-1,"0,2",False,0.7943282347242817,False
5,5,"0,2",left,-1,"0,1",False,0.7943282347242817,False
5,6,"0,1",down,-1,"1,1",False,0.7943282347242817,False
5,7,"1,1",up,-1,"0,1",False,0.7943282347242817,False
5,8,"0,1",left,-1,"0,0",False,0.7943282347242817,False
5,9,"0,0",right,-1,"0,1",False,0.7943282347242817,False
5,10,"0,1",left,-1,"0,0",False,0.7943282347242817,False
5,11,"0,0",down,-1,"1,0",False,0.7943282347242817,False
5,12,"1,0",right,-1,"1,1",False,0.7943282347242817,False
5,13,"1,1",left,-1,"1,0",False,0.7943282347242817,False
5,14,"1,0",up,-1,"0,0",False,0.7943282347242817,False
5,15,"0,0",right,-1,"0,1",False,0.7943282347242817,False
5,16,"0,1",left,-1,"0,0",False,0.7943282347242817,False
5,17,"0,0",right,-1,"0,1",False,0.7943282347242817,False
5,18,"0,1",right,-1,"0,2",False,0.7943282347242817,False
5,19,"0,2",left,-1,"0,1",False,0.7943282347242817,False
5,20,"0,1",right,-1,"0,2",False,0.7943282347242817,False
5,21,"0,2",right,-1,"0,3",False,0.7943282347242817,False
5,22,"0,3",right,-1,"0,4",False,0.7943282347242817,False
5,23,"0,4",left,-1,"0,3",False,0.7943282347242817,False
5,24,"0,3",right,-1,"0,4",False,0.7943282347242817,False
5,25,"0,4",right,10,"0,5",False,0.7943282347242817,False
5,26,"0,5",left,-1,"0,4",False,0.7943282347242817,False
5,27,"0,4",left,-1,"0,3",False,0.7943282347242817,False
5,28,"0,3",down,-1,"1,3",False,0.7943282347242817,False
5,29,"1,3",up,-1,"0,3",False,0.7943282347242817,False
5,30,"0,3",left,-1,"0,2",False,0.7943282347242817,False
5,31,"0,2",left,-1,"0,1",False,0.7943282347242817,False
5,32,"0,1",right,-1,"0,2",False,0.7943282347242817,False
5,33,"0,2",right,-1,"0,3",False,0.7943282347242817,False
5,34,"0,3",down,-1,"1,3",False,0.7943282347242817,False
5,35,"1,3",up,-1,"0,3",False,0.7943282347242817,False
5,36,"0,3",down,-1,"1,3",False,0.7943282347242817,False
5,37,"1,3",down,10,"2,3",False,0.7943282347242817,False
5,38,"2,3",right,-1,"2,4",False,0.7943282347242817,False
5,39,"2,4",left,-1,"2,3",False,0.7943282347242817,False
5,40,"2,3",up,-1,"1,3",False,0.7943282347242817,False
5,41,"1,3",up,-1,"0,3",False,0.7943282347242817,False
5,42,"0,3",right,-1,"0,4",False,0.7943282347242817,False
5,43,"0,4",right,-1,"0,5",False,0.7943282347242817,False
5,44,"0,5",left,-1,"0,4",False,0.7943282347242817,False
5,45,"0,4",right,-1,"0,5",False,0.7943282347242817,False
5,46,"0,5",left,-1,"0,4",False,0.7943282347242817,False
5,47,"0,4",left,-1,"0,3",False,0.7943282347242817,False
5,48,"0,3",right,-1,"0,4",False,0.7943282347242817,False
5,49,"0,4",right,-1,"0,5",False,0.7943282347242817,False
5,50,"0,5",down,-1,"1,5",False,0.7943282347242817,False
5,51,"1,5",down,10,"2,5",False,0.7943282347242817,False
5,52,"2,5",down,-1,"3,5",False,0.7943282347242817,False
5,53,"3,5",up,-1,"2,5",False,0.7943282347242817,False
5,54,"2,5",down,-1,"3,5",False,0.7943282347242817,False
5,55,"3,5",down,-1,"4,5",False,0.7943282347242817,False
5,56,"4,5",down,100,"5,5",True,0.7943282347242817,True
6,1,"0,0",right,-1,"0,1",False,0.758577575029184,False
6,2,"0,1",right,-1,"0,2",False,0.758577575029184,False
6,3,"0,2",right,-1,"0,3",False,0.758577575029184,False
6,4,"0,3",down,-1,"1,3",False,0.758577575029184,False
6,5,"1,3",up,-1,"0,3",False,0.758577575029184,False
6,6,"0,3",right,-1,"0,4",False,0.758577575029184,False
6,7,"0,4",left,-1,"0,3",False,0.758577575029184,False
6,8,"0,3",right,-1,"0,4",False,0.758577575029184,False
6,9,"0,4",right,10,"0,5",False,0.758577575029184,False
6,10,"0,5",left,-1,"0,4",False,0.758577575029184,False
6,11,"0,4",right,-1,"0,5",False,0.758577575029184,False
6,12,"0,5",down,-1,"1,5",False,0.758577575029184,False
6,13,"1,5",down,10,"2,5",False,0.758577575029184,False
6,14,"2,5",up,-1,"1,5",False,0.758577575029184,False
6,15,"1,5",down,-1,"2,5",False,0.758577575029184,False
6,16,"2,5",up,-1,"1,5",False,0.758577575029184,False
6,17,"1,5",down,-1,"2,5",False,0.758577575029184,False
6,18,"2,5",left,-1,"2,4",False,0.758577575029184,False
6,19,"2,4",right,-1,"2,5",False,0.758577575029184,False
6,20,"2,5",down,-1,"3,5",False,0.758577575029184,False
6,21,"3,5",up,-1,"2,5",False,0.758577575029184,False
6,22,"2,5",up,-1,"1,5",False,0.758577575029184,False
6,23,"1,5",up,-1,"0,5",False,0.758577575029184,False
6,24,"0,5",left,-1,"0,4",False,0.758577575029184,False
6,25,"0,4",right,-1,"0,5",False,0.758577575029184,False
6,26,"0,5",down,-1,"1,5",False,0.758577575029184,False
6,27,"1,5",up,-1,"0,5",False,0.758577575029184,False
6,28,"0,5",left,-1,"0,4",False,0.758577575029184,False
6,29,"0,4",left,-1,"0,3",False,0.758577575029184,False
6,30,"0,3",right,-1,"0,4",False,0.758577575029184,False
6,31,"0,4",left,-1,"0,3",False,0.758577575029184,False
6,32,"0,3",right,-1,"0,4",False,0.758577575029184,False
6,33,"0,4",right,-1,"0,5",False,0.758577575029184,False
6,34,"0,5",left,-1,"0,4",False,0.758577575029184,False
6,35,"0,4",right,-1,"0,5",False,0.758577575029184,False
6,36,"0,5",left,-1,"0,4",False,0.758577575029184,False
6,37,"0,4",left,-1,"0,3",False,0.758577575029184,False
6,38,"0,3",left,-1,"0,2",False,0.758577575029184,False
6,39,"0,2",right,-1,"0,3",False,0.758577575029184,False
6,40,"0,3",left,-1,"0,2",False,0.758577575029184,False
6,41,"0,2",right,-1,"0,3",False,0.758577575029184,False
6,42,"0,3",right,-1,"0,4",False,0.758577575029184,False
6,43,"0,4",left,-1,"0,3",False,0.758577575029184,False
6,44,"0,3",right,-1,"0,4",False,0.758577575029184,False
6,45,"0,4",left,-1,"0,3",False,0.758577575029184,False
6,46,"0,3",right,-1,"0,4",False,0.758577575029184,False
6,47,"0,4",right,-1,"0,5",False,0.758577575029184,False
6,48,"0,5",down,-1,"1,5",False,0.758577575029184,False
6,49,"1,5",up,-1,"0,5",False,0.758577575029184,False
6,50,"0,5",down,-1,"1,5",False,0.758577575029184,False
6,51,"1,5",down,-1,"2,5",False,0.758577575029184,False
6,52,"2,5",down,-1,"3,5",False,0.758577575029184,False
6,53,"3,5",down,-1,"4,5",False,0.758577575029184,False
6,54,"4,5",up,-1,"3,5",False,0.758577575029184,False
6,55,"3,5",down,-1,"4,5",False,0.758577575029184,False
6,56,"4,5",up,-1,"3,5",False,0.758577575029184,False
6,57,"3,5",up,-1,"2,5",False,0.758577575029184,False
6,58,"2,5",up,-1,"1,5",False,0.758577575029184,False
6,59,"1,5",up,-1,"0,5",False,0.758577575029184,False
6,60,"0,5",down,-1,"1,5",False,0.758577575029184,False
6,61,"1,5",down,-1,"2,5",False,0.758577575029184,False
6,62,"2,5",up,-1,"1,5",False,0.758577575029184,False
6,63,"1,5",up,-1,"0,5",False,0.758577575029184,False
6,64,"0,5",left,-1,"0,4",False,0.758577575029184,False
6,65,"0,4",right,-1,"0,5",False,0.758577575029184,False
6,66,"0,5",down,-1,"1,5",False,0.758577575029184,False
6,67,"1,5",down,-1,"2,5",False,0.758577575029184,False
6,68,"2,5",up,-1,"1,5",False,0.758577575029184,False
6,69,"1,5",down,-1,"2,5",False,0.758577575029184,False
6,70,"2,5",down,-1,"3,5",False,0.758577575029184,False
6,71,"3,5",down,-1,"4,5",False,0.758577575029184,False
6,72,"4,5",left,-1,"4,4",False,0.758577575029184,False
6,73,"4,4",right,-1,"4,5",False,0.758577575029184,False
6,74,"4,5",up,-1,"3,5",False,0.758577575029184,False
6,75,"3,5",down,-1,"4,5",False,0.758577575029184,False
6,76,"4,5",down,100,"5,5",True,0.758577575029184,True
7,1,"0,0",down,-1,"1,0",False,0.7244359600749903,False
7,2,"1,0",right,-1,"1,1",False,0.7244359600749903,False
7,3,"1,1",left,-1,"1,0",False,0.7244359600749903,False
7,4,"1,0",right,-1,"1,1",False,0.7244359600749903,False
7,5,"1,1",up,-1,"0,1",False,0.7244359600749903,False
7,6,"0,1",right,-1,"0,2",False,0.7244359600749903,False
